ts,__amd_rocclr_fillBuffer.kd,FLAT,TA_FLAT_WRITE_WAVEFRONTS_std,0.3770963532464694
ts,__amd_rocclr_fillBuffer.kd,STALL,TCP_TCP_TA_DATA_STALL_CYCLES_std,1.0
ts,__amd_rocclr_fillBuffer.kd,SALU,SQ_INSTS_SALU,1.0
ts,__amd_rocclr_fillBuffer.kd,ALU,SFetchInsts,1.0
ts,__amd_rocclr_fillBuffer.kd,VALU,SQ_INSTS_VALU,1.0
ts,__amd_rocclr_fillBuffer.kd,EA,TCC_EA_RDREQ_sum,1.0
ts,__amd_rocclr_fillBuffer.kd,TA,TA_BUSY_avr,0.840492191853077
ts,__amd_rocclr_fillBuffer.kd,TA,TA_BUSY_max,1.0
ts,__amd_rocclr_fillBuffer.kd,TA,TA_TA_BUSY_std,0.6698968606765778
ts,__amd_rocclr_fillBuffer.kd,TCC,TCC_EA_WRREQ_std,1.0
ts,__amd_rocclr_fillBuffer.kd,STALL,MemUnitStalled,1.0
ts,__amd_rocclr_fillBuffer.kd,SALU,SALUInsts,1.0
ts,__amd_rocclr_fillBuffer.kd,ALU,SFetchInsts,1.0
ts,__amd_rocclr_fillBuffer.kd,VMEM,SQ_INSTS_VMEM_WR,1.0
ts,__amd_rocclr_fillBuffer.kd,EA,TCC_EA_WRREQ_sum,1.0
ts,__amd_rocclr_fillBuffer.kd,TA,TA_FLAT_WRITE_WAVEFRONTS_sum,1.0
ts,__amd_rocclr_fillBuffer.kd,FLAT,SQ_INSTS_FLAT,1.0
ts,__amd_rocclr_fillBuffer.kd,STALL,TCP_TCP_TA_DATA_STALL_CYCLES_std,1.0
ts,__amd_rocclr_fillBuffer.kd,VALU,SQ_ACTIVE_INST_VALU,1.0
ts,__amd_rocclr_fillBuffer.kd,VALU,SQ_INSTS_VALU,0.9996737203171014
ts,__amd_rocclr_fillBuffer.kd,TA,TA_BUSY_max,1.0
ts,__amd_rocclr_fillBuffer.kd,TCC,TCC_EA_WRREQ_64B_std,1.0
ts,__amd_rocclr_fillBuffer.kd,TCC,TCC_MISS_std,0.7988813400066669
ts,__amd_rocclr_fillBuffer.kd,FLAT,TA_FLAT_WRITE_WAVEFRONTS_std,1.0
ts,__amd_rocclr_fillBuffer.kd,SALU,SALUInsts,1.0
ts,__amd_rocclr_fillBuffer.kd,SALU,SQ_INST_CYCLES_SALU,0.6567836138185678
ts,__amd_rocclr_fillBuffer.kd,SALU,SQ_INSTS_SALU,0.6567836138185678
ts,__amd_rocclr_fillBuffer.kd,VALU,VALUInsts,1.0
ts,__amd_rocclr_fillBuffer.kd,VALU,VALUUtilization,0.9824896340459834
ts,__amd_rocclr_fillBuffer.kd,EA,TCC_EA_WRREQ_64B_sum,0.9999999931585487
ts,__amd_rocclr_fillBuffer.kd,EA,TCC_EA_WRREQ_sum,1.0
ts,__amd_rocclr_fillBuffer.kd,TA,TA_BUSY_avr,1.0
ts,__amd_rocclr_fillBuffer.kd,TCC,TCC_EA_RDREQ_std,0.9750950439544392
ts,__amd_rocclr_fillBuffer.kd,TCC,TCC_MISS_sum,1.0
ts,__amd_rocclr_fillBuffer.kd,FLAT,TA_FLAT_WRITE_WAVEFRONTS_std,1.0
ts,__amd_rocclr_fillBuffer.kd,VALU,SQ_ACTIVE_INST_VALU,0.4902008100969935
ts,__amd_rocclr_fillBuffer.kd,VALU,VALUInsts,1.0
ts,__amd_rocclr_fillBuffer.kd,TA,TA_BUSY_avr,1.0
ts,__amd_rocclr_fillBuffer.kd,TA,TA_TA_BUSY_std,0.7970292492540845
ts,__amd_rocclr_fillBuffer.kd,TCC,TCC_EA_WRREQ_std,1.0
ts,__amd_rocclr_fillBuffer.kd,TCC,TCC_MISS_std,0.993361805913207
ts,__amd_rocclr_fillBuffer.kd,FLAT,SQ_INSTS_FLAT,1.0
ts,__amd_rocclr_fillBuffer.kd,FLAT,TA_FLAT_WRITE_WAVEFRONTS_std,0.8217747087762964
ts,__amd_rocclr_fillBuffer.kd,STALL,MemUnitStalled,1.0
ts,__amd_rocclr_fillBuffer.kd,SALU,SQ_INST_CYCLES_SALU,1.0
ts,__amd_rocclr_fillBuffer.kd,EA,TCC_EA_RDREQ_sum,1.0
ts,__amd_rocclr_fillBuffer.kd,EA,TCC_EA_WRREQ_64B_sum,0.8386891902262378
ts,__amd_rocclr_fillBuffer.kd,TA,TA_TA_BUSY_std,1.0
ts,__amd_rocclr_fillBuffer.kd,TCC,TCC_MISS_sum,1.0
ts,Run2,pmc,pmc50,0.2653423423753568
ts,Run2,pmc,pmc81,0.8409500884131049
ts,Run2,pmc,pmc82,0.667275563144076
ts,Run2,pmc,pmc83,0.5318087108859327
ts,Run2,pmc,pmc85,0.918069465826383
ts,Run2,pmc,pmc86,0.9339866946441363
ts,Run2,pmc,pmc87,0.6307669002181718
ts,Run2,pmc,pmc88,0.7236070736811271
ts,Run2,pmc,pmc89,0.9939463552307211
ts,Run2,pmc,pmc9,0.6536367958080704
ts,Run2,pmc,pmc90,0.835699188155352
ts,Run2,pmc,pmc91,0.69226739313524
ts,Run2,pmc,pmc92,0.9913568942555253
ts,Run2,pmc,pmc93,0.7401577983541844
ts,Run2,pmc,pmc94,0.6615002740152127
ts,Run2,pmc,pmc95,1.0
ts,Run2,pmc,pmc98,0.4455675335380382
ts,Run1,pmc,pmc35,0.4444692971434931
ts,Run1,pmc,pmc41,0.2773212207056988
ts,Run1,pmc,pmc81,0.9484951204431741
ts,Run1,pmc,pmc82,0.8052943146256736
ts,Run1,pmc,pmc83,0.7205190428505649
ts,Run1,pmc,pmc84,0.9294909265763792
ts,Run1,pmc,pmc85,0.7899329222600702
ts,Run1,pmc,pmc86,0.9658862347236574
ts,Run1,pmc,pmc87,0.8475113165865682
ts,Run1,pmc,pmc88,0.7896288895007216
ts,Run1,pmc,pmc89,0.4803296276277463
ts,Run1,pmc,pmc9,1.0
ts,Run1,pmc,pmc90,0.8049049089135473
ts,Run1,pmc,pmc91,0.7922302851674086
ts,Run1,pmc,pmc92,0.9413407011919072
ts,Run1,pmc,pmc93,0.8486824930339247
ts,Run1,pmc,pmc95,0.6581765482723158
ts,Run1,pmc,pmc96,0.8939689390307687
ts,Run1,pmc,pmc97,0.6094077275432782
ts,Run1,pmc,pmc98,0.716568867845373
ts,Run1,pmc,pmc99,0.7371451442489474
ts,Run1,pmc,pmc1,0.6756892058370328
ts,Run1,pmc,pmc10,0.06627291566367212
ts,Run1,pmc,pmc2,0.7323428243580256
ts,Run1,pmc,pmc3,0.688864538127536
ts,Run1,pmc,pmc4,0.41597750527425215
ts,Run1,pmc,pmc5,0.48785915878883224
ts,Run1,pmc,pmc6,1.0
ts,Run1,pmc,pmc7,0.40537305843713173
ts,Run1,pmc,pmc8,0.7957011284933083
ts,Run1,pmc,pmc9,0.2628490684597073
ts,Run1,pmc,pmc40,0.30826793262603885
ts,Run1,pmc,pmc55,0.11930438639445988
ts,Run1,pmc,pmc81,0.91804530224051
ts,Run1,pmc,pmc82,0.7273051075889002
ts,Run1,pmc,pmc84,1.0
ts,Run1,pmc,pmc85,0.743226477924797
ts,Run1,pmc,pmc86,0.8027258133231633
ts,Run1,pmc,pmc87,0.8433937555690494
ts,Run1,pmc,pmc88,0.5395489556354649
ts,Run1,pmc,pmc9,0.7931034454016102
ts,Run1,pmc,pmc90,0.4615362099889409
ts,Run1,pmc,pmc91,0.668807203126254
ts,Run1,pmc,pmc92,0.9860174252726186
ts,Run1,pmc,pmc93,0.8583247587149583
ts,Run1,pmc,pmc94,0.5585862724448576
ts,Run1,pmc,pmc95,0.7111854752105937
ts,Run1,pmc,pmc96,0.7673849481929294
ts,Run1,pmc,pmc97,0.9780281429363311
ts,Run1,pmc,pmc98,0.6248053270409976
ts,Run1,pmc,pmc99,0.5436517198299559
ts,Run1,pmc,pmc10,0.10827638497516162
ts,Run1,pmc,pmc49,0.2316604722935608
ts,Run1,pmc,pmc81,0.628509083777004
ts,Run1,pmc,pmc84,0.9415706937531075
ts,Run1,pmc,pmc86,0.6811519575584163
ts,Run1,pmc,pmc87,0.723571096156266
ts,Run1,pmc,pmc88,0.6371824633638574
ts,Run1,pmc,pmc89,0.8178852342745162
ts,Run1,pmc,pmc9,1.0
ts,Run1,pmc,pmc90,0.7584035770771171
ts,Run1,pmc,pmc91,0.5803417597828165
ts,Run1,pmc,pmc92,0.5817026587433497
ts,Run1,pmc,pmc93,0.6075782882149576
ts,Run1,pmc,pmc94,0.8629429698201584
ts,Run1,pmc,pmc95,0.713063274745854
ts,Run1,pmc,pmc96,0.5449372568557485
ts,Run1,pmc,pmc97,0.5712759596380623
ts,Run1,pmc,pmc98,0.6989206326467439
ts,Run1,pmc,pmc99,0.7696327816039585
ts,Run1,pmc,pmc81,0.7863298382062431
ts,Run1,pmc,pmc82,0.7590842382903469
ts,Run1,pmc,pmc83,0.6477302141207658
ts,Run1,pmc,pmc84,0.8602972734488967
ts,Run1,pmc,pmc85,0.8407382287811334
ts,Run1,pmc,pmc86,0.847577698743244
ts,Run1,pmc,pmc87,0.5781332948503126
ts,Run1,pmc,pmc88,0.7401937621026858
ts,Run1,pmc,pmc89,0.7151557034431413
ts,Run1,pmc,pmc9,1.0
ts,Run1,pmc,pmc90,0.7965499204208148
ts,Run1,pmc,pmc91,0.7990155530138251
ts,Run1,pmc,pmc92,0.833082464816981
ts,Run1,pmc,pmc93,0.6194413147964849
ts,Run1,pmc,pmc94,0.8005997642773502
ts,Run1,pmc,pmc95,0.8819209621399837
ts,Run1,pmc,pmc96,0.858249631782191
ts,Run1,pmc,pmc97,0.6399855721249932
ts,Run1,pmc,pmc98,0.8584369978226558
ts,Run1,pmc,pmc99,0.7983529008639877
ts,Run1,pmc,pmc15,0.23670100700200872
ts,Run1,pmc,pmc31,0.12560743332720575
ts,Run1,pmc,pmc43,0.235881084882461
ts,Run1,pmc,pmc6,0.10981688011813925
ts,Run1,pmc,pmc66,0.20840540150151055
ts,Run1,pmc,pmc81,0.8105404411286639
ts,Run1,pmc,pmc82,0.9330076081687885
ts,Run1,pmc,pmc83,0.8985017811292396
ts,Run1,pmc,pmc84,0.7818246587817832
ts,Run1,pmc,pmc85,0.9870604483357645
ts,Run1,pmc,pmc86,0.5344095970637401
ts,Run1,pmc,pmc89,0.6368191852531361
ts,Run1,pmc,pmc9,0.6209131111504789
ts,Run1,pmc,pmc90,0.6860507183309007
ts,Run1,pmc,pmc91,0.5513600164169137
ts,Run1,pmc,pmc92,0.8391012191657378
ts,Run1,pmc,pmc93,1.0
ts,Run1,pmc,pmc94,0.7356825032145717
ts,Run1,pmc,pmc95,0.8127087257782429
ts,Run1,pmc,pmc97,0.7308893929813102
ts,Run1,pmc,pmc98,0.9459020956087362
ts,Run1,pmc,pmc99,0.7443643291258775
ts,Run1,pmc,pmc22,0.16966495729815542
ts,Run1,pmc,pmc23,0.2832092557388938
ts,Run1,pmc,pmc81,0.8038345476495757
ts,Run1,pmc,pmc82,0.5607750730561674
ts,Run1,pmc,pmc83,0.8604332258479234
ts,Run1,pmc,pmc85,0.6762104250816672
ts,Run1,pmc,pmc86,0.9462277182843393
ts,Run1,pmc,pmc87,0.9005974377009982
ts,Run1,pmc,pmc88,0.8390654830293183
ts,Run1,pmc,pmc89,0.8394953840513693
ts,Run1,pmc,pmc9,0.6789833114599177
ts,Run1,pmc,pmc90,0.481007361469779
ts,Run1,pmc,pmc91,0.6360853985074607
ts,Run1,pmc,pmc92,0.66565998652274
ts,Run1,pmc,pmc93,0.7734961148339394
ts,Run1,pmc,pmc94,0.4670789148784582
ts,Run1,pmc,pmc95,0.6731849713158579
ts,Run1,pmc,pmc97,1.0
ts,Run1,pmc,pmc98,0.5654869304718095
ts,Run1,pmc,pmc99,0.8078153681826966
ts,Run1,pmc,pmc81,0.5870206139408828
ts,Run1,pmc,pmc82,0.6549765229219641
ts,Run1,pmc,pmc83,0.8499283537217158
ts,Run1,pmc,pmc84,0.6465699193661453
ts,Run1,pmc,pmc85,0.47856077003127534
ts,Run1,pmc,pmc86,0.9585505704234785
ts,Run1,pmc,pmc87,0.5136034647051498
ts,Run1,pmc,pmc88,0.8089977606520047
ts,Run1,pmc,pmc9,0.6253625437019086
ts,Run1,pmc,pmc90,0.5824003222970198
ts,Run1,pmc,pmc91,0.9332836949602694
ts,Run1,pmc,pmc92,1.0
ts,Run1,pmc,pmc93,0.6922239387615207
ts,Run1,pmc,pmc94,0.7333633156864423
ts,Run1,pmc,pmc95,0.6637945007629391
ts,Run1,pmc,pmc97,0.8451237971790505
ts,Run1,pmc,pmc98,0.8805984775184792
ts,Run1,pmc,pmc99,0.6009934878786299
ts,Run1,pmc,pmc81,0.5226871352223036
ts,Run1,pmc,pmc82,0.7815639958073737
ts,Run1,pmc,pmc83,1.0
ts,Run1,pmc,pmc84,0.6836144168952554
ts,Run1,pmc,pmc85,0.6080412597456923
ts,Run1,pmc,pmc86,0.6905876569592928
ts,Run1,pmc,pmc87,0.7642198963106087
ts,Run1,pmc,pmc88,0.697856309428499
ts,Run1,pmc,pmc9,0.5580377279792028
ts,Run1,pmc,pmc90,0.8081696980825102
ts,Run1,pmc,pmc91,0.5702912196300871
ts,Run1,pmc,pmc93,0.8096878742182739
ts,Run1,pmc,pmc94,0.9813954948586192
ts,Run1,pmc,pmc95,0.5647234211163658
ts,Run1,pmc,pmc96,0.7017893656116418
ts,Run1,pmc,pmc97,0.7105234284339951
ts,Run1,pmc,pmc98,0.9162233888212364
ts,Run1,pmc,pmc99,0.6268581846452481
ts,Run1,pmc,pmc81,1.0
ts,Run1,pmc,pmc82,0.5666947951662051
ts,Run1,pmc,pmc83,0.6784574992729006
ts,Run1,pmc,pmc84,0.8204760721026136
ts,Run1,pmc,pmc85,0.931685843567231
ts,Run1,pmc,pmc86,0.7126906346237919
ts,Run1,pmc,pmc87,0.7514749030882389
ts,Run1,pmc,pmc88,0.56932202001879
ts,Run1,pmc,pmc89,0.7589169878122138
ts,Run1,pmc,pmc9,0.7717280635461606
ts,Run1,pmc,pmc90,0.7726813226701006
ts,Run1,pmc,pmc91,0.7341365448065773
ts,Run1,pmc,pmc92,0.5780569971260986
ts,Run1,pmc,pmc93,0.6886850208712645
ts,Run1,pmc,pmc94,0.8742462422636624
ts,Run1,pmc,pmc95,0.7814940165205171
ts,Run1,pmc,pmc96,0.7434578867597105
ts,Run1,pmc,pmc97,0.6138190580630815
ts,Run1,pmc,pmc98,0.7577181808090183
ts,Run1,pmc,pmc39,0.09951182865825653
ts,Run1,pmc,pmc70,0.21609591845332474
ts,Run1,pmc,pmc82,0.5552580699583569
ts,Run1,pmc,pmc83,0.7296162735668379
ts,Run1,pmc,pmc84,0.9083425295852388
ts,Run1,pmc,pmc85,0.5288735271017619
ts,Run1,pmc,pmc86,0.6035579896305479
ts,Run1,pmc,pmc87,0.6188429247057201
ts,Run1,pmc,pmc88,0.6093869582997197
ts,Run1,pmc,pmc89,0.7252535941048218
ts,Run1,pmc,pmc9,0.5492380596968541
ts,Run1,pmc,pmc90,0.5196166001255601
ts,Run1,pmc,pmc91,0.5713121732912888
ts,Run1,pmc,pmc92,1.0
ts,Run1,pmc,pmc93,0.5203222558242174
ts,Run1,pmc,pmc94,0.6826851433423272
ts,Run1,pmc,pmc95,0.6297567468464809
ts,Run1,pmc,pmc96,0.6458687539346897
ts,Run1,pmc,pmc97,0.9146750242575007
ts,Run1,pmc,pmc98,0.7434376916803657
ts,Run1,pmc,pmc99,0.514183071406267
ts,Run1,pmc,pmc81,0.5278822933268409
ts,Run1,pmc,pmc82,0.6998854395229036
ts,Run1,pmc,pmc83,0.7965033574357285
ts,Run1,pmc,pmc84,0.555691882331658
ts,Run1,pmc,pmc85,0.5230142412993882
ts,Run1,pmc,pmc86,0.5537833055968893
ts,Run1,pmc,pmc87,0.624884122266328
ts,Run1,pmc,pmc88,0.7742461013083429
ts,Run1,pmc,pmc89,1.0
ts,Run1,pmc,pmc9,0.565201560774291
ts,Run1,pmc,pmc90,0.6764804353106538
ts,Run1,pmc,pmc91,0.5181756200203392
ts,Run1,pmc,pmc92,0.6961892631158146
ts,Run1,pmc,pmc93,0.7226093399647746
ts,Run1,pmc,pmc94,0.4844114198035431
ts,Run1,pmc,pmc95,0.6424627655286178
ts,Run1,pmc,pmc96,0.5205426219861251
ts,Run1,pmc,pmc97,0.7056004527840963
ts,Run1,pmc,pmc98,0.6574019936084848
ts,Run1,pmc,pmc99,0.33828896783615997
ts,Run1,pmc,pmc22,0.2086507552577241
ts,Run1,pmc,pmc50,0.22023013399644406
ts,Run1,pmc,pmc81,0.9369241567038374
ts,Run1,pmc,pmc82,0.7825305927447166
ts,Run1,pmc,pmc83,0.517182460575574
ts,Run1,pmc,pmc84,0.5585652497199196
ts,Run1,pmc,pmc85,0.6641243744097327
ts,Run1,pmc,pmc86,0.37581319852871636
ts,Run1,pmc,pmc87,0.7134104687378402
ts,Run1,pmc,pmc88,0.7273646352955808
ts,Run1,pmc,pmc89,0.6290600857551649
ts,Run1,pmc,pmc9,1.0
ts,Run1,pmc,pmc90,0.5933030431337014
ts,Run1,pmc,pmc91,0.6666774855714178
ts,Run1,pmc,pmc92,0.6860026755703729
ts,Run1,pmc,pmc93,0.6935102453443875
ts,Run1,pmc,pmc94,0.7937064686831015
ts,Run1,pmc,pmc96,0.7351837480734321
ts,Run1,pmc,pmc97,0.5120077234784102
ts,Run1,pmc,pmc98,0.7184382086273606
ts,Run1,pmc,pmc99,0.5475575808342834
ts,Run1,pmc,pmc0,0.10462529184408519
ts,Run1,pmc,pmc19,0.14930860191002854
